t_ns,ax,ay,az,gx,gy,gz,mx,my,mz,pressure,light
7280000000,0,0,9.81,0,0,-0.004634484703551144,0,0,0,101325,100
7300000000,0,0,9.81,0,0,-0.004297136953332088,0,0,0,101325,100
7320000000,0,0,9.81,0,0,-0.004953516044706961,0,0,0,101325,100
7340000000,0,0,9.81,0,0,-0.0035461862876880468,0,0,0,101325,100
7360000000,0,0,9.81,0,0,-0.003396219576302483,0,0,0,101325,100
7380000000,0,0,9.81,0,0,-0.004410810449664932,0,0,0,101325,100
7400000000,0,0,9.81,0,0,-0.0031313436842226533,0,0,0,101325,100
7420000000,0,0,9.81,0,0,-0.005594388462025866,0,0,0,101325,100
7440000000,0,0,9.81,0,0,-0.004538950918495131,0,0,0,101325,100
7460000000,0,0,9.81,0,0,-0.0049286667201205794,0,0,0,101325,100
7480000000,0,0,9.81,0,0,-0.004637205753013906,0,0,0,101325,100
7500000000,0,0,9.81,0,0,-0.005550944887180208,0,0,0,101325,100
7520000000,0,0,9.81,0,0,-0.0032895194620932173,0,0,0,101325,100
7540000000,0,0,9.81,0,0,-0.004955837835256792,0,0,0,101325,100
7560000000,0,0,9.81,0,0,-0.0042399193600247825,0,0,0,101325,100
7580000000,0,0,9.81,0,0,-0.0030912422969993723,0,0,0,101325,100
7600000000,0,0,9.81,0,0,-0.002719915261137633,0,0,0,101325,100
7620000000,0,0,9.81,0,0,-0.0030926038268868274,0,0,0,101325,100
7640000000,0,0,9.81,0,0,-0.00607373166004465,0,0,0,101325,100
7660000000,0,0,9.81,0,0,-0.004390090652544351,0,0,0,101325,100
7680000000,0,0,9.81,0,0,-0.004431776497008204,0,0,0,101325,100
7700000000,0,0,9.81,0,0,-0.004722854865818943,0,0,0,101325,100
7720000000,0,0,9.81,0,0,-0.004810909870607779,0,0,0,101325,100
7740000000,0,0,9.81,0,0,-0.004608607038174965,0,0,0,101325,100
7760000000,0,0,9.81,0,0,-0.003612157941933375,0,0,0,101325,100
7780000000,0,0,9.81,0,0,-0.004529301773818654,0,0,0,101325,100
7800000000,0,0,9.81,0,0,-0.005301700009018696,0,0,0,101325,100
7820000000,0,0,9.81,0,0,-0.005505138449087412,0,0,0,101325,100
7840000000,0,0,9.81,0,0,-0.003999633852438778,0,0,0,101325,100
7860000000,0,0,9.81,0,0,-0.005630747958029588,0,0,0,101325,100
7880000000,0,0,9.81,0,0,-0.00351184843448668,0,0,0,101325,100
7900000000,0,0,9.81,0,0,-0.004557851262466842,0,0,0,101325,100
7920000000,0,0,9.81,0,0,-0.00456554794754218,0,0,0,101325,100
7940000000,0,0,9.81,0,0,-0.003922900891526632,0,0,0,101325,100
7960000000,0,0,9.81,0,0,-0.004437495430498971,0,0,0,101325,100
7980000000,0,0,9.81,0,0,-0.003501654795173506,0,0,0,101325,100
8000000000,0,0,9.81,0,0,-0.005245173478827483,0,0,0,101325,100
8020000000,0,0,9.81,0,0,-0.005708542477665323,0,0,0,101325,100
8039999999,0,0,9.81,0,0,-0.0024026015191351774,0,0,0,101325,100
8060000000,0,0,9.81,0,0,-0.003970848650796203,0,0,0,101325,100
8080000000,0,0,9.81,0,0,-0.006376548523299079,0,0,0,101325,100
8100000000,0,0,9.81,0,0,-0.0026323918830827315,0,0,0,101325,100
8119999999,0,0,9.81,0,0,-0.005356306918489012,0,0,0,101325,100
8140000000,0,0,9.81,0,0,-0.002319501108311345,0,0,0,101325,100
8160000000,0,0,9.81,0,0,-0.002527192016058496,0,0,0,101325,100
8180000000,0,0,9.81,0,0,-0.003345249241795821,0,0,0,101325,100
8199999999,0,0,9.81,0,0,-0.004112502963132196,0,0,0,101325,100
8220000000,0,0,9.81,0,0,-0.004878601344389234,0,0,0,101325,100
8240000000,0,0,9.81,0,0,-0.0032785034684775813,0,0,0,101325,100
8260000000,0,0,9.81,0,0,-0.004463978903968627,0,0,0,101325,100
8279999999,0,0,9.81,0,0,-0.003161796343390073,0,0,0,101325,100
8300000000,0,0,9.81,0,0,-0.004358200667084934,0,0,0,101325,100
8320000000,0,0,9.81,0,0,-0.005494252525642348,0,0,0,101325,100
8340000000,0,0,9.81,0,0,-0.004727693583465058,0,0,0,101325,100
8359999999,0,0,9.81,0,0,-0.004058710489458121,0,0,0,101325,100
8380000000,0,0,9.81,0,0,-0.004543117757509025,0,0,0,101325,100
8400000000,0,0,9.81,0,0,-0.003988946955894562,0,0,0,101325,100
8420000000,0,0,9.81,0,0,-0.004920981855071277,0,0,0,101325,100
8439999999,0,0,9.81,0,0,-0.0026949763872824153,0,0,0,101325,100
8460000000,0,0,9.81,0,0,-0.004569467225526726,0,0,0,101325,100
8480000000,0,0,9.81,0,0,-0.003652459737091929,0,0,0,101325,100
8500000000,0,0,9.81,0,0,-0.0055756111378249765,0,0,0,101325,100
8520000000,0,0,9.81,0,0,-0.0033808357426411287,0,0,0,101325,100
8539999999,0,0,9.81,0,0,-0.0027503544218394267,0,0,0,101325,100
8560000000,0,0,9.81,0,0,-0.00357709892367279,0,0,0,101325,100
8580000000,0,0,9.81,0,0,-0.004318435047892097,0,0,0,101325,100
8600000000,0,0,9.81,0,0,-0.004917528220465267,0,0,0,101325,100
8620000000,0,0,9.81,0,0,-0.003571275732378784,0,0,0,101325,100
8640000000,0,0,9.81,0,0,-0.003593789483056887,0,0,0,101325,100
8660000000,0,0,9.81,0,0,-0.005244196284959384,0,0,0,101325,100
8680000000,0,0,9.81,0,0,-0.004086894472204452,0,0,0,101325,100
8700000000,0,0,9.81,0,0,-0.003625376792884381,0,0,0,101325,100
8720000000,0,0,9.81,0,0,-0.0047841670150963155,0,0,0,101325,100
8740000000,0,0,9.81,0,0,-0.0035679016727858475,0,0,0,101325,100
8760000000,0,0,9.81,0,0,-0.004336936164346751,0,0,0,101325,100
8780000000,0,0,9.81,0,0,-0.0028265839333566673,0,0,0,101325,100
8800000000,0,0,9.81,0,0,-0.005213891172915561,0,0,0,101325,100
8820000000,0,0,9.81,0,0,-0.003640954159953881,0,0,0,101325,100
8840000000,0,0,9.81,0,0,-0.003995626831751722,0,0,0,101325,100
8860000000,0,0,9.81,0,0,-0.0057443695287739726,0,0,0,101325,100
8880000000,0,0,9.81,0,0,-0.004915718926860662,0,0,0,101325,100
8900000000,0,0,9.81,0,0,-0.004850765312489546,0,0,0,101325,100
8920000000,0,0,9.81,0,0,-0.003284552686456392,0,0,0,101325,100
8940000000,0,0,9.81,0,0,-0.0044152309503467406,0,0,0,101325,100
8960000000,0,0,9.81,0,0,-0.004108428142347485,0,0,0,101325,100
8980000000,0,0,9.81,0,0,-0.003970978821905066,0,0,0,101325,100
9000000000,0,0,9.81,0,0,-0.0018397951462158528,0,0,0,101325,100
9020000000,0,0,9.81,0,0,-0.004311257658319068,0,0,0,101325,100
9040000000,0,0,9.81,0,0,-0.0024066431694142404,0,0,0,101325,100
9060000000,0,0,9.81,0,0,-0.004266445854836622,0,0,0,101325,100
9080000000,0,0,9.81,0,0,-0.00548574060336852,0,0,0,101325,100
9100000000,0,0,9.81,0,0,-0.004819071157116059,0,0,0,101325,100
9120000000,0,0,9.81,0,0,-0.005194086572337438,0,0,0,101325,100
9140000000,0,0,9.81,0,0,-0.00442983492945549,0,0,0,101325,100
9160000000,0,0,9.81,0,0,-0.00538717362905067,0,0,0,101325,100
9180000000,0,0,9.81,0,0,-0.004906966772910757,0,0,0,101325,100
9200000000,0,0,9.81,0,0,-0.002431344876697999,0,0,0,101325,100
9220000000,0,0,9.81,0,0,-0.0038963140902057328,0,0,0,101325,100
9240000000,0,0,9.81,0,0,-0.0038132453275852513,0,0,0,101325,100
9260000000,0,0,9.81,0,0,-0.002513784587856679,0,0,0,101325,100
9280000000,0,0,9.81,0,0,-0.005552964319247466,0,0,0,101325,100
9300000000,0,0,9.81,0,0,-0.003610980826330281,0,0,0,101325,100
9320000000,0,0,9.81,0,0,-0.004519776235643099,0,0,0,101325,100
9340000000,0,0,9.81,0,0,-0.004135181432863016,0,0,0,101325,100
9360000000,0,0,9.81,0,0,-0.0047049762888949605,0,0,0,101325,100
9380000000,0,0,9.81,0,0,-0.00400314946758059,0,0,0,101325,100
9400000000,0,0,9.81,0,0,-0.0030259356554357825,0,0,0,101325,100
9420000000,0,0,9.81,0,0,-0.003052925107880577,0,0,0,101325,100
9440000000,0,0,9.81,0,0,-0.0038900534982369054,0,0,0,101325,100
9460000000,0,0,9.81,0,0,-0.003387383586984628,0,0,0,101325,100
9480000000,0,0,9.81,0,0,-0.005151512488517002,0,0,0,101325,100
9500000000,0,0,9.81,0,0,-0.006666935968950946,0,0,0,101325,100
9520000000,0,0,9.81,0,0,-0.003194890017817905,0,0,0,101325,100
9540000000,0,0,9.81,0,0,-0.0023276529872481243,0,0,0,101325,100
9560000000,0,0,9.81,0,0,-0.003697667255097066,0,0,0,101325,100
9580000000,0,0,9.81,0,0,-0.00464618389193474,0,0,0,101325,100
9600000000,0,0,9.81,0,0,-0.004064707552053303,0,0,0,101325,100
9620000000,0,0,9.81,0,0,-0.0030380529356043183,0,0,0,101325,100
9640000000,0,0,9.81,0,0,-0.005129281243224059,0,0,0,101325,100
9660000000,0,0,9.81,0,0,-0.004043244900850554,0,0,0,101325,100
9680000000,0,0,9.81,0,0,-0.003570131860198239,0,0,0,101325,100
9700000000,0,0,9.81,0,0,-0.005006772694530843,0,0,0,101325,100
9720000000,0,0,9.81,0,0,-0.0022765326610380233,0,0,0,101325,100
9740000000,0,0,9.81,0,0,-0.003394730519309307,0,0,0,101325,100
9760000000,0,0,9.81,0,0,-0.0026533846276153832,0,0,0,101325,100
9780000000,0,0,9.81,0,0,-0.005051468785008829,0,0,0,101325,100
9800000000,0,0,9.81,0,0,-0.003917827977708481,0,0,0,101325,100
9820000000,0,0,9.81,0,0,-0.002766952048225458,0,0,0,101325,100
9840000000,0,0,9.81,0,0,-0.0037138910537405185,0,0,0,101325,100
9860000000,0,0,9.81,0,0,-0.0030040062128782142,0,0,0,101325,100
9880000000,0,0,9.81,0,0,-0.005727371518926241,0,0,0,101325,100
9900000000,0,0,9.81,0,0,-0.004185561737718404,0,0,0,101325,100
9920000000,0,0,9.81,0,0,-0.005855455983690253,0,0,0,101325,100
9940000000,0,0,9.81,0,0,-0.004547203684005718,0,0,0,101325,100
9960000000,0,0,9.81,0,0,-0.003855766319609436,0,0,0,101325,100
9980000000,0,0,9.81,0,0,-0.004208257149548608,0,0,0,101325,100
10000000000,0,0,9.81,0,0,-0.005212223249648082,0,0,0,101325,100
10020000000,0,0,9.81,0,0,-0.0038499736056794224,0,0,0,101325,100
10040000000,0,0,9.81,0,0,-0.0035384110747200613,0,0,0,101325,100
10060000000,0,0,9.81,0,0,-0.004195674216084804,0,0,0,101325,100
10080000000,0,0,9.81,0,0,-0.0034008709658744146,0,0,0,101325,100
10100000000,0,0,9.81,0,0,-0.0031122540695460964,0,0,0,101325,100
10120000000,0,0,9.81,0,0,-0.0030255860554337516,0,0,0,101325,100
10140000000,0,0,9.81,0,0,-0.004406955401478421,0,0,0,101325,100
10160000000,0,0,9.81,0,0,-0.003660567516604614,0,0,0,101325,100
10180000000,0,0,9.81,0,0,-0.004668823625986944,0,0,0,101325,100
10200000000,0,0,9.81,0,0,-0.004187760791052676,0,0,0,101325,100
10220000000,0,0,9.81,0,0,-0.0031751055966700026,0,0,0,101325,100
10240000000,0,0,9.81,0,0,-0.004205739128715018,0,0,0,101325,100
10260000000,0,0,9.81,0,0,-0.004508443495363242,0,0,0,101325,100
10280000000,0,0,9.81,0,0,-0.004632620848283452,0,0,0,101325,100
10300000000,0,0,9.81,0,0,-0.003661052115380021,0,0,0,101325,100
10320000000,0,0,9.81,0,0,-0.0027033603626713683,0,0,0,101325,100
10340000000,0,0,9.81,0,0,-0.003304902076334472,0,0,0,101325,100
10360000000,0,0,9.81,0,0,-0.004309111027131282,0,0,0,101325,100
10380000000,0,0,9.81,0,0,-0.003413350375460841,0,0,0,101325,100
10400000000,0,0,9.81,0,0,-0.0032829316668259298,0,0,0,101325,100
10420000000,0,0,9.81,0,0,-0.0028333452955499397,0,0,0,101325,100
10440000000,0,0,9.81,0,0,-0.004703248397816885,0,0,0,101325,100
10460000000,0,0,9.81,0,0,-0.003557255850636322,0,0,0,101325,100
10480000000,0,0,9.81,0,0,-0.0044632922769336555,0,0,0,101325,100
10500000000,0,0,9.81,0,0,-0.0045877928423080135,0,0,0,101325,100
10520000000,0,0,9.81,0,0,-0.0030175290342007405,0,0,0,101325,100
10540000000,0,0,9.81,0,0,-0.0036361214411535386,0,0,0,101325,100
10560000000,0,0,9.81,0,0,-0.004046906963763026,0,0,0,101325,100
10580000000,0,0,9.81,0,0,-0.002925955484592596,0,0,0,101325,100
10600000000,0,0,9.81,0,0,-0.003967563717763627,0,0,0,101325,100
10620000000,0,0,9.81,0,0,-0.004884648407437334,0,0,0,101325,100
10640000000,0,0,9.81,0,0,-0.0033196744711179683,0,0,0,101325,100
10660000000,0,0,9.81,0,0,-0.004921692287719623,0,0,0,101325,100
10680000000,0,0,9.81,0,0,-0.004871800207836843,0,0,0,101325,100
10700000000,0,0,9.81,0,0,-0.004476990087343966,0,0,0,101325,100
10720000000,0,0,9.81,0,0,-0.004250592461441865,0,0,0,101325,100
10740000000,0,0,9.81,0,0,-0.0033289638074091386,0,0,0,101325,100
10760000000,0,0,9.81,0,0,-0.004423066945621783,0,0,0,101325,100
10780000000,0,0,9.81,0,0,-0.005700713120728202,0,0,0,101325,100
10800000000,0,0,9.81,0,0,-0.004608929347641113,0,0,0,101325,100
10820000000,0,0,9.81,0,0,-0.0038396976200684298,0,0,0,101325,100
10840000000,0,0,9.81,0,0,-0.0042189497237263875,0,0,0,101325,100
10860000000,0,0,9.81,0,0,-0.00421941224080353,0,0,0,101325,100
10880000000,0,0,9.81,0,0,-0.0051774810988119025,0,0,0,101325,100
10900000000,0,0,9.81,0,0,-0.004453322531594929,0,0,0,101325,100
10920000000,0,0,9.81,0,0,-0.0036085016204644898,0,0,0,101325,100
10940000000,0,0,9.81,0,0,-0.0035933670789805644,0,0,0,101325,100
10960000000,0,0,9.81,0,0,-0.004841030445204056,0,0,0,101325,100
10980000000,0,0,9.81,0,0,-0.0047462675990304504,0,0,0,101325,100
11000000000,0,0,9.81,0,0,-0.004959786040643515,0,0,0,101325,100
11020000000,0,0,9.81,0,0,-0.0032985104823435307,0,0,0,101325,100
11040000000,0,0,9.81,0,0,-0.004766989641070936,0,0,0,101325,100
11060000000,0,0,9.81,0,0,-0.004351252674632818,0,0,0,101325,100
11080000000,0,0,9.81,0,0,-0.004832127867240619,0,0,0,101325,100
11100000000,0,0,9.81,0,0,-0.004907537005103871,0,0,0,101325,100
11120000000,0,0,9.81,0,0,-0.0042272860583691205,0,0,0,101325,100
11140000000,0,0,9.81,0,0,-0.0033305247260613366,0,0,0,101325,100
11160000000,0,0,9.81,0,0,-0.004615179339091601,0,0,0,101325,100
11180000000,0,0,9.81,0,0,-0.003091998703854651,0,0,0,101325,100
11200000000,0,0,9.81,0,0,-0.004162265752222748,0,0,0,101325,100
11220000000,0,0,9.81,0,0,-0.0034829494977623443,0,0,0,101325,100
11240000000,0,0,9.81,0,0,-0.0019506089075414425,0,0,0,101325,100
11260000000,0,0,9.81,0,0,-0.0021340433312649057,0,0,0,101325,100
11280000000,0,0,9.81,0,0,-0.0038613092331841203,0,0,0,101325,100
11300000000,0,0,9.81,0,0,-0.0040441014746758755,0,0,0,101325,100
11320000000,0,0,9.81,0,0,-0.004244264581318653,0,0,0,101325,100
11340000000,0,0,9.81,0,0,-0.003492104866812805,0,0,0,101325,100
11360000000,0,0,9.81,0,0,-0.005745146164932502,0,0,0,101325,100
11380000000,0,0,9.81,0,0,-0.004727068605764514,0,0,0,101325,100
11400000000,0,0,9.81,0,0,-0.004231580833070387,0,0,0,101325,100
11420000000,0,0,9.81,0,0,-0.004779558383945662,0,0,0,101325,100
11440000000,0,0,9.81,0,0,-0.004980553524280835,0,0,0,101325,100
11460000000,0,0,9.81,0,0,-0.0029816844657567544,0,0,0,101325,100
11480000000,0,0,9.81,0,0,-0.005386643287011803,0,0,0,101325,100
11500000000,0,0,9.81,0,0,-0.004489591193013108,0,0,0,101325,100
11520000000,0,0,9.81,0,0,-0.0046200751975147844,0,0,0,101325,100
11540000000,0,0,9.81,0,0,-0.004522376527203239,0,0,0,101325,100
11560000000,0,0,9.81,0,0,-0.005026977081241822,0,0,0,101325,100
11580000000,0,0,9.81,0,0,-0.003448566174546749,0,0,0,101325,100
11600000000,0,0,9.81,0,0,-0.004214705824724899,0,0,0,101325,100
11620000000,0,0,9.81,0,0,-0.002593724320715359,0,0,0,101325,100
11640000000,0,0,9.81,0,0,-0.0053047499983798485,0,0,0,101325,100
11660000000,0,0,9.81,0,0,-0.004007029374498291,0,0,0,101325,100
11680000000,0,0,9.81,0,0,-0.005231182357231671,0,0,0,101325,100
11700000000,0,0,9.81,0,0,-0.0039135007431865595,0,0,0,101325,100
11720000000,0,0,9.81,0,0,-0.0030956688568248045,0,0,0,101325,100
11740000000,0,0,9.81,0,0,-0.005110254439413916,0,0,0,101325,100
11760000000,0,0,9.81,0,0,-0.0032503158257599692,0,0,0,101325,100
11780000000,0,0,9.81,0,0,-0.004825972669549985,0,0,0,101325,100
11800000000,0,0,9.81,0,0,-0.005113539775194553,0,0,0,101325,100
11820000000,0,0,9.81,0,0,-0.0038291456535576563,0,0,0,101325,100
11840000000,0,0,9.81,0,0,-0.0034627866715396553,0,0,0,101325,100
11860000000,0,0,9.81,0,0,-0.003997830303413036,0,0,0,101325,100
11880000000,0,0,9.81,0,0,-0.003841984486646096,0,0,0,101325,100
11900000000,0,0,9.81,0,0,-0.004143191214594448,0,0,0,101325,100
11920000000,0,0,9.81,0,0,-0.004557677086448458,0,0,0,101325,100
11940000000,0,0,9.81,0,0,-0.005990339063413027,0,0,0,101325,100
11960000000,0,0,9.81,0,0,-0.004435704423980826,0,0,0,101325,100
11980000000,0,0,9.81,0,0,-0.004728111172539222,0,0,0,101325,100
12000000000,0,0,9.81,0,0,-0.0036336480027396984,0,0,0,101325,100
12020000000,0,0,9.81,0,0,-0.004836253833804596,0,0,0,101325,100
12040000000,0,0,9.81,0,0,-0.002356583000491849,0,0,0,101325,100
12060000000,0,0,9.81,0,0,-0.0035729039238243778,0,0,0,101325,100
12080000000,0,0,9.81,0,0,-0.004481783213545327,0,0,0,101325,100
12100000000,0,0,9.81,0,0,-0.0035406234217494367,0,0,0,101325,100
12120000000,0,0,9.81,0,0,-0.004329744608913002,0,0,0,101325,100
12140000000,0,0,9.81,0,0,-0.00298917929871089,0,0,0,101325,100
12160000000,0,0,9.81,0,0,-0.004481353895679969,0,0,0,101325,100
12180000000,0,0,9.81,0,0,-0.002858186328763868,0,0,0,101325,100
12200000000,0,0,9.81,0,0,-0.00504227628964359,0,0,0,101325,100
12220000000,0,0,9.81,0,0,-0.00401788990670309,0,0,0,101325,100
12240000000,0,0,9.81,0,0,-0.004167273866842744,0,0,0,101325,100
12260000000,0,0,9.81,0,0,-0.004894034743342056,0,0,0,101325,100
12280000000,0,0,9.81,0,0,-0.004391225733176536,0,0,0,101325,100
12300000000,0,0,9.81,0,0,-0.004099125660531311,0,0,0,101325,100
12320000000,0,0,9.81,0,0,-0.005147502520620833,0,0,0,101325,100
12340000000,0,0,9.81,0,0,-0.004853927020684727,0,0,0,101325,100
12360000000,0,0,9.81,0,0,-0.0036832194898129885,0,0,0,101325,100
12380000000,0,0,9.81,0,0,-0.004779304791677655,0,0,0,101325,100
12400000000,0,0,9.81,0,0,-0.0027265013612344548,0,0,0,101325,100
12420000000,0,0,9.81,0,0,-0.0027286301382482077,0,0,0,101325,100
12440000000,0,0,9.81,0,0,-0.00451989271254889,0,0,0,101325,100
12460000000,0,0,9.81,0,0,-0.003797769881967215,0,0,0,101325,100
12480000000,0,0,9.81,0,0,-0.0036442790171491916,0,0,0,101325,100
12500000000,0,0,9.81,0,0,-0.003480533970048754,0,0,0,101325,100
12520000000,0,0,9.81,0,0,-0.004575955736993256,0,0,0,101325,100
12540000000,0,0,9.81,0,0,-0.003459851813269123,0,0,0,101325,100
12560000000,0,0,9.81,0,0,-0.004573802225215215,0,0,0,101325,100
12580000000,0,0,9.81,0,0,-0.004195296856155885,0,0,0,101325,100
12600000000,0,0,9.81,0,0,-0.0030224036040101135,0,0,0,101325,100
12620000000,0,0,9.81,0,0,-0.004182541865441721,0,0,0,101325,100
12640000000,0,0,9.81,0,0,-0.004951648913193745,0,0,0,101325,100
12660000000,0,0,9.81,0,0,-0.004610861664656685,0,0,0,101325,100
12680000000,0,0,9.81,0,0,-0.0038303924681375836,0,0,0,101325,100
12700000000,0,0,9.81,0,0,-0.004776193751172893,0,0,0,101325,100
12720000000,0,0,9.81,0,0,-0.0049596905521696565,0,0,0,101325,100
12740000000,0,0,9.81,0,0,-0.003980154864762709,0,0,0,101325,100
12760000000,0,0,9.81,0,0,-0.004935853074767605,0,0,0,101325,100
12780000000,0,0,9.81,0,0,-0.00227853124450216,0,0,0,101325,100
12800000000,0,0,9.81,0,0,-0.004695776004270584,0,0,0,101325,100
12820000000,0,0,9.81,0,0,-0.0035093845528090598,0,0,0,101325,100
12840000000,0,0,9.81,0,0,-0.005388589043813709,0,0,0,101325,100
12860000000,0,0,9.81,0,0,-0.004403865801843075,0,0,0,101325,100
12880000000,0,0,9.81,0,0,-0.0033947804842729013,0,0,0,101325,100
12900000000,0,0,9.81,0,0,-0.003642954447538816,0,0,0,101325,100
12920000000,0,0,9.81,0,0,-0.0035507635647218354,0,0,0,101325,100
12940000000,0,0,9.81,0,0,-0.004613315122140668,0,0,0,101325,100
12960000000,0,0,9.81,0,0,-0.003943418126293068,0,0,0,101325,100
12980000000,0,0,9.81,0,0,-0.004285471667204682,0,0,0,101325,100
13000000000,0,0,9.81,0,0,-0.005342620590684686,0,0,0,101325,100
13020000000,0,0,9.81,0,0,-0.003114345172838752,0,0,0,101325,100
13040000000,0,0,9.81,0,0,-0.004704733192709717,0,0,0,101325,100
13060000000,0,0,9.81,0,0,-0.004316172878317138,0,0,0,101325,100
13080000000,0,0,9.81,0,0,-0.003363095895145008,0,0,0,101325,100
13100000000,0,0,9.81,0,0,-0.0035372335930138185,0,0,0,101325,100
13120000000,0,0,9.81,0,0,-0.0018457213183099507,0,0,0,101325,100
13140000000,0,0,9.81,0,0,-0.004174606707619866,0,0,0,101325,100
13160000000,0,0,9.81,0,0,-0.0028523582086958646,0,0,0,101325,100
13180000000,0,0,9.81,0,0,-0.004203194759489078,0,0,0,101325,100
13200000000,0,0,9.81,0,0,-0.004082369887504958,0,0,0,101325,100
13220000000,0,0,9.81,0,0,-0.003167140164088123,0,0,0,101325,100
13240000000,0,0,9.81,0,0,-0.0035273951783079986,0,0,0,101325,100
13260000000,0,0,9.81,0,0,-0.00454544483259102,0,0,0,101325,100
13280000000,0,0,9.81,0,0,-0.004180713387947022,0,0,0,101325,100
13300000000,0,0,9.81,0,0,-0.0039490492766129995,0,0,0,101325,100
13320000000,0,0,9.81,0,0,-0.0026314133589265924,0,0,0,101325,100
13340000000,0,0,9.81,0,0,-0.004771237769349898,0,0,0,101325,100
13360000000,0,0,9.81,0,0,-0.003906385183033083,0,0,0,101325,100
13380000000,0,0,9.81,0,0,-0.003574364987264782,0,0,0,101325,100
13400000000,0,0,9.81,0,0,-0.00398403845390088,0,0,0,101325,100
13420000000,0,0,9.81,0,0,-0.0045471163811032726,0,0,0,101325,100
13440000000,0,0,9.81,0,0,-0.0033758360843675773,0,0,0,101325,100
13460000000,0,0,9.81,0,0,-0.00491473928340989,0,0,0,101325,100
13480000000,0,0,9.81,0,0,-0.0024121483338967824,0,0,0,101325,100
13500000000,0,0,9.81,0,0,-0.00639558534099236,0,0,0,101325,100
13520000000,0,0,9.81,0,0,-0.005802209541227385,0,0,0,101325,100
13540000000,0,0,9.81,0,0,-0.003963276338146554,0,0,0,101325,100
13560000000,0,0,9.81,0,0,-0.0035433564512533317,0,0,0,101325,100
13580000000,0,0,9.81,0,0,-0.0036993521780945325,0,0,0,101325,100
13600000000,0,0,9.81,0,0,-0.004617340022103217,0,0,0,101325,100
13620000000,0,0,9.81,0,0,-0.0042322995798511,0,0,0,101325,100
13640000000,0,0,9.81,0,0,-0.004083492348565539,0,0,0,101325,100
13660000000,0,0,9.81,0,0,-0.0048744567996307706,0,0,0,101325,100
13680000000,0,0,9.81,0,0,-0.004432190748562383,0,0,0,101325,100
13700000000,0,0,9.81,0,0,-0.004930972680019627,0,0,0,101325,100
13720000000,0,0,9.81,0,0,-0.0030879527874718956,0,0,0,101325,100
13740000000,0,0,9.81,0,0,-0.0037364272877833823,0,0,0,101325,100
13760000000,0,0,9.81,0,0,-0.004480180127128647,0,0,0,101325,100
13780000000,0,0,9.81,0,0,-0.004428529259227574,0,0,0,101325,100
13800000000,0,0,9.81,0,0,-0.004499123175036945,0,0,0,101325,100
13820000000,0,0,9.81,0,0,-0.004376422395801044,0,0,0,101325,100
13840000000,0,0,9.81,0,0,-0.0038654245351327408,0,0,0,101325,100
13860000000,0,0,9.81,0,0,-0.004412998012440359,0,0,0,101325,100
13880000000,0,0,9.81,0,0,-0.004545317232570728,0,0,0,101325,100
13900000000,0,0,9.81,0,0,-0.003767762096619392,0,0,0,101325,100
13920000000,0,0,9.81,0,0,-0.00424517563134067,0,0,0,101325,100
13940000000,0,0,9.81,0,0,-0.004100551948396134,0,0,0,101325,100
